tags,visible,lon,lat,version,timestamp,id,changeset,depot,industrial,landuse,military,residential,osm_type,basin,construction,farmyard,grass,port,railway
"{""visible"":false}",,,,1,1722336544,1304624174,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722336544,1304624178,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722348097,1304654824,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722415906,1304792135,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722419238,1304800155,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722424221,1304814689,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722424221,1304814690,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722424221,1304814696,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722424221,1304814699,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722426276,1304819997,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722426276,1304820003,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722426276,1304820004,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722426276,1304820005,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722426276,1304820007,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722428276,1304826133,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722428276,1304826135,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722428276,1304826136,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722428276,1304826141,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722433560,1304843557,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722433560,1304843558,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722433560,1304843559,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722433560,1304843562,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722433560,1304843565,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722493565,1304974284,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722493565,1304974285,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722493565,1304974286,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1722516534,1305046423,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722842538,1305667836,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,2,1722845140,1305667841,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722847412,1305679508,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722852122,1305690392,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722854631,1305696491,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722931835,1305893155,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722931835,1305893156,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1722947777,1305940759,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723022635,1306118840,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723033558,1306153948,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723033558,1306153954,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723036637,1306167295,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723107808,1306322232,,,,commercial,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:district"":""Ahmedabad"",""addr:housenumber"":""411, 412"",""addr:postcode"":""380059"",""addr:street"":""ZION Z1, Near Avalon hotel, Sindhubhavan road, Bodakdev"",""building:colour"":""rosybrown"",""building:levels"":""15"",""building:material"":""concrete;glass"",""name"":""Viscap Consultancy Services Pvt. Ltd."",""roof:material"":""concrete"",""roof:shape"":""flat"",""short_name"":""Viscap""}",,,,2,1777360356,1306345440,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723117800,1306345445,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,2,1777360356,1306345446,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1723125099,1306367268,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1723125099,1306367273,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1723191786,1306515143,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1723191786,1306515150,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723543298,1307451873,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1723543298,1307451874,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,3,1773382886,1307480599,,,,commercial,,,way,,,,,,
"{""visible"":false,""area"":""yes""}",,,,1,1723552772,1307480602,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1724053612,1308750012,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1724054982,1308753259,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1724070018,1308805070,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1730475105,1329930752,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1731062854,1331914853,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732261239,1336760651,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,2,1778157131,1336760674,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732261664,1336761570,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732264058,1336770126,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732276200,1336811658,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732350803,1337080361,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732610816,1337941460,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732610816,1337941468,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732619094,1337966480,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732619094,1337966481,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732619094,1337966545,,,,commercial,,,way,,,,,,
"{""visible"":false}",,,,1,1732619094,1337966546,,,,commercial,,,way,,,,,,
"{""visible"":false,""description"":""High end car workshop"",""name"":""Shital Mahindra"",""phone"":""+91 9099 183 000""}",,,,1,1747926481,1388802977,,,,commercial,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380006"",""addr:street"":""Netaji Subhash Chandra Road"",""club"":""social"",""layer"":""1"",""name"":""Ellisbridge Gymkhana""}",,,,2,1755856621,1408264482,,,,commercial,,,way,,,,,,
"{""visible"":false,""club"":""social"",""name"":""Basant Bahar Gymkhana""}",,,,1,1756722816,1426371476,,,,commercial,,,way,,,,,,
"{""visible"":false,""name"":""Inspire Business Park""}",,,,1,1784279317,1539982401,,,,commercial,,,way,,,,,,
"{""visible"":false,""name"":""supermart""}",,,,2,1785319554,1544387720,,,,commercial,,,way,,,,,,
