lat,visible,version,tags,id,lon,changeset,timestamp,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,biergarten,building,building:levels,cafe,drinking_water,fast_food,fountain,fuel,internet_access,landuse,office,parking,police,post_office,restaurant,school,social_facility,source,start_date,taxi,wikipedia,agrarian,alcohol,bag,books,butcher,clothes,computer,craft,furniture,gas,hairdresser,kitchen,massage,medical_supply,motorcycle,organic,outdoor,pet,religion,second_hand,shoes,shop,swimming_pool,trade,wholesale,attraction,camp_site,guest_house,hostel,information,museum,tourism,viewpoint,zoo,osm_type,spa,fireplace,fishing,security,water
23.0412121,False,4,"{""capacity"":""40"",""cuisine"":""international"",""smoking"":""no"",""wheelchair"":""no""}",1313805181,72.5485673,0.0,1653384773,Ahmedabad,,,Aarohi Complex,,380009,,Vijay Cross Roads,,Upper Crust Cafe,07:00-23:00,,91-79-26401554,,,https://www.cafeuppercrust.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,http://www.cafeuppercrust.com/cafe-uppercrust.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1887134,False,6,"{""int_name"":""Cafeteria""}",1343052725,72.6268235,0.0,1753002966,,,,,,,,,,Cafeteria,,DAIICT,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0120603,False,2,"{""cost:coffee"":""$2"",""cuisine"":""indian"",""wifi"":""yes""}",1429887846,72.5691606,0.0,1417716116,,,,,,,,,,Chai Gate!!!,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0116852,False,1,,1561520723,72.568823,0.0,1324821499,,,,,,,,,,Amul,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0457522,False,1,,1779118412,72.5524611,0.0,1339070032,,,,,,,,,,Dinner Bell,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0376713,False,1,"{""cuisine"":""italian""}",1964926897,72.565775,0.0,1350230632,,,,,,,,,,Havmor Restaurant,,indian&international,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0328812,False,2,"{""cuisine"":""ice_cream""}",1973440767,72.5655478,0.0,1698177873,,,,,Shri Krishna Centre,380009,,Law Garden Road,,Natural Ice Cream,,,,,,https://naturalicecreams.in/,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0270378,False,4,"{""cuisine"":""regional""}",1973442552,72.5816167,0.0,1551755152,,,,,The House of MG,,,,,Agashiye Restaurant,,,,,,https://houseofmg.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0847638,False,6,"{""capacity"":""50"",""diet:vegetarian"":""only"",""smoking"":""no""}",2211694435,72.5647629,0.0,1606774724,,,,,,382480,,GST Crossing,,Food Temple,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0523024,False,1,,2376626693,72.4998803,0.0,1373153294,,,,,,,,,,Black Salt,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0272633,False,5,"{""capacity"":""60"",""check_date"":""2023-10-22"",""cuisine"":""regional"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""smoking"":""outside""}",2377178378,72.5816108,0.0,1697961304,Ahmedabad,,,,,380001,,Opposite Sidi Saiyad Jali,,Green House Restaurant,Mo-Su 7:00-22:00,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0674245,False,2,"{""cuisine"":""Punjabi,_SouthIndia,_Gujarati Thali."",""historic"":""monument"",""name:en"":""AKHBAR NAGAR CIRCLE""}",2477174077,72.5645716,0.0,1687762808,,,,,,,,,,Vrundavan Restaurant;AKHBAR NAGAR CIRCLE,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1964319,False,2,"{""cuisine"":""Gujarati""}",2679948361,72.6328106,0.0,1566012163,Gandhinagar,,,148-A,"1st Floor, Super Mall 2",382009,,NH8C,,Ken's Koffee Plus Plus,09:30-21:30,,+91 8758637922,,,,cafe,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0212619,False,1,"{""cuisine"":""pizza""}",2908966984,72.543503,0.0,1402401674,Ahmedabad,,,,,,,Nehrunagar,,Real Paprika,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0200882,False,2,"{""cuisine"":""regional"",""smoking"":""outside""}",3204975264,72.5860331,0.0,1418725660,Ahmedabad,,,,,380001,,,,Gol Limbda Bhajiya and Nashta House,06:30-21:30,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0362229,False,2,"{""cuisine"":""coffee;snack"",""internet_access:fee"":""no"",""smoking"":""yes"",""wheelchair"":""yes""}",3239361169,72.5494261,0.0,1681218545,,,,,,,,,,Zen Cafe,16:00-20:00,,,,,,cafe,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0480405,False,2,"{""cuisine"":""regional""}",3241011933,72.526862,0.0,1502981811,ahmedabad,,,,,,,,,Barbeque Nation,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0329764,False,3,"{""brand"":""Cafe Coffee Day"",""brand:wikidata"":""Q5017235"",""cuisine"":""coffee_shop"",""internet_access:fee"":""no"",""smoking"":""no"",""takeaway"":""yes"",""wheelchair"":""no""}",3242226330,72.5600005,0.0,1681218513,,,,,,,,,,Cafe Coffee Day,Mo-Su 09:00-23:00,Cafe Coffee Day,+91 93776 19151,,,https://www.cafecoffeeday.com/,cafe,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0423379,False,3,"{""delivery"":""yes"",""takeaway"":""yes""}",3293763762,72.549193,0.0,1638975255,,,,,,,,,,Shreeji krupa vadapav,Mo-Su 10:00-22:00,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0423816,False,6,"{""brand"":""McDonald's"",""brand:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""brand:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632"",""brand:wikidata"":""Q38076"",""brand:wikipedia"":""en:McDonald's"",""brand:wikipedia:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""brand:wikipedia:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632"",""cuisine"":""burger"",""name:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""name:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632"",""takeaway"":""yes""}",3293792062,72.5486525,0.0,1644179856,,,,,,,,120 Feet Ring Road,,McDonald's,24/7,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0426757,False,2,"{""cuisine"":""ice_cream""}",3294081761,72.5492422,0.0,1434800093,,,,,,,,120 Feet Ring Road,,Asharfilal Kulfi,24/7,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0246187,False,1,"{""cuisine"":""ice_cream""}",3306683246,72.5828928,0.0,1422052042,,,,,,,,,,Ghandi Cold Drink House,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.027562,False,2,,3306683251,72.5811204,0.0,1423652956,,,,,,,,,,Lucky Tea Shop,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0552316,False,1,,3306683254,72.5908571,0.0,1422052042,,,,,,,,,,Naeeka,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,node,,,,,
23.0248713,False,1,,3306683255,72.5829376,0.0,1422052043,,,,,,,,,,Nishat,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0248607,False,1,,3306683256,72.5830856,0.0,1422052043,,,,,,,,,,Nishat,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0245678,False,1,,3306683257,72.5823659,0.0,1422052043,,,,,,,,,,Paramount,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0263181,False,1,"{""internet_access:fee"":""yes""}",3306683649,72.5830356,0.0,1422052047,,,,,,,,,,Relief Cyber Cafe,,,,,,,cafe,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0206812,False,1,,3426621651,72.5540845,0.0,1427718688,,,,,,,,,,Jasuben Pizza,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1862186,False,1,,3459655264,72.6329653,0.0,1429199020,,,,,,,,,,Canteen,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0839448,False,1,"{""cuisine"":""regional"",""delivery"":""no"",""takeaway"":""yes""}",3500459658,72.5892158,0.0,1430895043,,,,,,,,,,MAHARAJ Food Corner,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0342579,False,1,,3776238973,72.5609251,0.0,1444209668,,,,,,,,,,waah,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0342641,False,1,"{""cuisine"":""regional""}",3776238974,72.5608446,0.0,1444209668,,,,,,,,,,havmor,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0344715,False,1,,3776238976,72.5611879,0.0,1444209668,,,,,,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0344517,False,1,"{""cuisine"":""pizza""}",3776238977,72.5612536,0.0,1444209668,,,,,,,,,,choice,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0358422,False,2,,3776238978,72.5617312,0.0,1522042527,,,,,,,,,,chocolate room,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0342345,False,1,,3776238979,72.5610096,0.0,1444209668,,,,,,,,,,purohit,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0245018,False,2,"{""brand"":""Cafe Coffee Day"",""brand:wikidata"":""Q5017235"",""cuisine"":""coffee_shop"",""takeaway"":""yes""}",4199023903,72.5073318,0.0,1716271362,,,,,,,,,,Cafe Coffee Day,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0385865,False,2,"{""diet:vegetarian"":""yes""}",4199023904,72.5126614,0.0,1607645291,,,,,,,,,,Honest,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0385075,False,3,"{""brand"":""Subway"",""brand:pa"":""\u0A38\u0A2C\u0A35\u0A47\u0A05"",""brand:ur"":""\u0633\u0628 \u0648\u06D2"",""brand:wikidata"":""Q244457"",""brand:wikipedia"":""en:Subway (restaurant)"",""cuisine"":""sandwich"",""name:pa"":""\u0A38\u0A2C\u0A35\u0A47\u0A05"",""name:ur"":""\u0633\u0628 \u0648\u06D2"",""takeaway"":""yes""}",4199023905,72.512884,0.0,1644180497,,,,,,,,,,Subway,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0244178,False,2,"{""brand"":""McDonald's"",""brand:wikidata"":""Q38076"",""cuisine"":""burger"",""takeaway"":""yes""}",4199023906,72.507327,0.0,1716271362,,,,,,,,,,McDonald's,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0381817,False,3,"{""diet:vegetarian"":""yes""}",4199023907,72.5122645,0.0,1693062296,,,,,,,,,,Havmor,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0371357,False,1,,4319362053,72.5443257,0.0,1469446202,,,,,,,,,,Nescafe,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.005805,False,1,,4326501193,72.5552881,0.0,1469776232,,,,,,,,Ashram Road,,TGB,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.051025,False,3,"{""brand"":""Domino's"",""brand:ks"":""\u0688\u0648\u0645\u06CC\u0646\u0648\u0632"",""brand:pa"":""\u0A21\u0A4B\u0A2E\u0A40\u0A28\u0A4B\u0A1C\u0A3C"",""brand:ur"":""\u0688\u0648\u0645\u06CC\u0646\u0648\u0632"",""brand:wikidata"":""Q839466"",""brand:wikipedia"":""en:Domino's Pizza"",""cuisine"":""pizza"",""name:ks"":""\u0688\u0648\u0645\u06CC\u0646\u0648\u0632"",""name:pa"":""\u0A21\u0A4B\u0A2E\u0A40\u0A28\u0A4B\u0A1C\u0A3C"",""name:ur"":""\u0688\u0648\u0645\u06CC\u0646\u0648\u0632"",""takeaway"":""yes""}",4358562689,72.64396,0.0,1732436360,,,,,,,,,,Domino's,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0510167,False,1,,4358562690,72.64456,0.0,1471676472,,,,,,,,,,TGB,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0512085,False,1,,4358562889,72.643756,0.0,1471676463,,,,,,,,NH8,,Spoons n straws,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0142097,False,4,"{""brand"":""McDonald's"",""brand:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""brand:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632"",""brand:wikidata"":""Q38076"",""brand:wikipedia"":""en:McDonald's"",""brand:wikipedia:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""brand:wikipedia:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632"",""name:pa"":""\u0A2E\u0A48\u0A15\u0A21\u0A4B\u0A28\u0A32\u0A21\u2019\u0A1C\u0A3C"",""name:ur"":""\u0645\u06A9\u0688\u0648\u0646\u0644\u0688\u0632""}",4368272090,72.597377,0.0,1644179856,,,,,,,,,,McDonald's,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0464898,False,2,"{""brand"":""Subway"",""brand:pa"":""\u0A38\u0A2C\u0A35\u0A47\u0A05"",""brand:ur"":""\u0633\u0628 \u0648\u06D2"",""brand:wikidata"":""Q244457"",""brand:wikipedia"":""en:Subway (restaurant)"",""name:pa"":""\u0A38\u0A2C\u0A35\u0A47\u0A05"",""name:ur"":""\u0633\u0628 \u0648\u06D2""}",4369863491,72.5294517,0.0,1644180497,,,,,,,,,,Subway,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1799492,False,3,"{""cuisine"":""regional""}",4380552160,72.5730115,0.0,1524183300,,,,,,,,,,Bhojnalaya - Unodri Bhavan,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1103852,False,2,,4422047292,72.6748785,0.0,1475071997,,,,,,,,,,Kaka fast food,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1113356,False,1,,4422082966,72.6718897,0.0,1475072027,,,,,,,,,,Kaka ni bhajipav,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1104061,False,3,,4422101589,72.6748011,0.0,1478326838,,,,,,,,Sardar Patel Ring Road,,Kaka fastfood,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0381074,False,3,"{""cuisine"":""indian"",""delivery"":""yes"",""name:en"":""Atithi Dining Hall"",""takeaway"":""yes""}",4445025289,72.5138086,0.0,1778353779,,,,,,,,,,Atithi Dining Hall,"Mo-Su 11:00-15:00,19:00-22:00",,,,,https://www.atithiindia.com/,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0591783,False,2,"{""name:en"":""Sabri Kathiyavadi,panjabi""}",4478346292,72.6708433,0.0,1478335716,,,,,,,,Dmart road / nikol naroda road,,"Sabri Kathiyavadi,panjabi",,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.111054,False,1,"{""name:en"":""AFC Garden Restaurant"",""name:hi"":""\u0910.\u092B.\u0938\u0940 \u0930\u0947\u0938\u094D\u091F\u094B\u0930\u0947\u0902\u091F""}",4481532989,72.6050699,0.0,1478258071,,,,,,,,,,AFC Garden Restaurant,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0795581,False,1,,4483404102,72.6690656,0.0,1478333729,,,,,,,,,,Kabir Restaurant,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.030136,False,1,"{""cuisine"":""indian"",""name:en"":""arbi""}",4510519793,72.600163,0.0,1479564745,,,,,,,,,,arbi,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.035392,False,1,"{""name:en"":""Cooking Culture""}",4534049990,72.5065,0.0,1480690700,,,,,,,,,,Cooking Culture,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0659846,False,1,"{""name:en"":""HANDI HOTEL""}",4585364197,72.5827993,0.0,1483364901,,,,,,,,,,HANDI HOTEL,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0324134,False,1,"{""name:en"":""Little Italy""}",4595604995,72.5082222,0.0,1483851440,,,,,,,,,,Little Italy,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0199957,False,3,"{""cuisine"":""burger;sandwich;regional;ice_cream;grill;cake;coffee_shop;pasta;noodles;pancake;pizza;chicken;fish_and_chips;curry;indian;fish;breakfast;savory_pancakes;tea;seafood;sausage;local;barbecue"",""diet:vegan"":""yes"",""name:en"":""Tandoorworkz""}",4633783690,72.5580704,0.0,1672266091,,,,Gf-7,,380006,,Chimanlal Girdharlal Road,tandoorworkz@gmail.com,Tandoorworkz,Mo-Su 11:30-18:30,,+91 90168 61000,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9818481,False,1,,4636987374,72.6317943,0.0,1485504280,,,,,,,,,,Annapurna,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9811933,False,1,,4637012137,72.6319432,0.0,1485505278,,,,,,,,,,Gayatri,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
